Date,120GB SATA 6 Gb/s_Forecast,120GB SATA 6 Gb/s_CI_Lo_80,120GB SATA 6 Gb/s_CI_Hi_80,120GB SATA 6 Gb/s_CI_Lo_95,120GB SATA 6 Gb/s_CI_Hi_95,1TB PCIe Gen3 x4_Forecast,1TB PCIe Gen3 x4_CI_Lo_80,1TB PCIe Gen3 x4_CI_Hi_80,1TB PCIe Gen3 x4_CI_Lo_95,1TB PCIe Gen3 x4_CI_Hi_95,1TB PCIe Gen4 x4_Forecast,1TB PCIe Gen4 x4_CI_Lo_80,1TB PCIe Gen4 x4_CI_Hi_80,1TB PCIe Gen4 x4_CI_Lo_95,1TB PCIe Gen4 x4_CI_Hi_95,1TB PCIe Gen5 x4_Forecast,1TB PCIe Gen5 x4_CI_Lo_80,1TB PCIe Gen5 x4_CI_Hi_80,1TB PCIe Gen5 x4_CI_Lo_95,1TB PCIe Gen5 x4_CI_Hi_95,1TB SATA 6 Gb/s_Forecast,1TB SATA 6 Gb/s_CI_Lo_80,1TB SATA 6 Gb/s_CI_Hi_80,1TB SATA 6 Gb/s_CI_Lo_95,1TB SATA 6 Gb/s_CI_Hi_95,240GB SATA 6 Gb/s_Forecast,240GB SATA 6 Gb/s_CI_Lo_80,240GB SATA 6 Gb/s_CI_Hi_80,240GB SATA 6 Gb/s_CI_Lo_95,240GB SATA 6 Gb/s_CI_Hi_95,250GB PCIe Gen3 x4_Forecast,250GB PCIe Gen3 x4_CI_Lo_80,250GB PCIe Gen3 x4_CI_Hi_80,250GB PCIe Gen3 x4_CI_Lo_95,250GB PCIe Gen3 x4_CI_Hi_95,250GB SATA 6 Gb/s_Forecast,250GB SATA 6 Gb/s_CI_Lo_80,250GB SATA 6 Gb/s_CI_Hi_80,250GB SATA 6 Gb/s_CI_Lo_95,250GB SATA 6 Gb/s_CI_Hi_95,256GB PCIe Gen3 x4_Forecast,256GB PCIe Gen3 x4_CI_Lo_80,256GB PCIe Gen3 x4_CI_Hi_80,256GB PCIe Gen3 x4_CI_Lo_95,256GB PCIe Gen3 x4_CI_Hi_95,256GB SATA 6 Gb/s_Forecast,256GB SATA 6 Gb/s_CI_Lo_80,256GB SATA 6 Gb/s_CI_Hi_80,256GB SATA 6 Gb/s_CI_Lo_95,256GB SATA 6 Gb/s_CI_Hi_95,2TB PCIe Gen3 x4_Forecast,2TB PCIe Gen3 x4_CI_Lo_80,2TB PCIe Gen3 x4_CI_Hi_80,2TB PCIe Gen3 x4_CI_Lo_95,2TB PCIe Gen3 x4_CI_Hi_95,2TB PCIe Gen4 x4_Forecast,2TB PCIe Gen4 x4_CI_Lo_80,2TB PCIe Gen4 x4_CI_Hi_80,2TB PCIe Gen4 x4_CI_Lo_95,2TB PCIe Gen4 x4_CI_Hi_95,2TB PCIe Gen5 x4_Forecast,2TB PCIe Gen5 x4_CI_Lo_80,2TB PCIe Gen5 x4_CI_Hi_80,2TB PCIe Gen5 x4_CI_Lo_95,2TB PCIe Gen5 x4_CI_Hi_95,2TB SATA 6 Gb/s_Forecast,2TB SATA 6 Gb/s_CI_Lo_80,2TB SATA 6 Gb/s_CI_Hi_80,2TB SATA 6 Gb/s_CI_Lo_95,2TB SATA 6 Gb/s_CI_Hi_95,480GB SATA 6 Gb/s_Forecast,480GB SATA 6 Gb/s_CI_Lo_80,480GB SATA 6 Gb/s_CI_Hi_80,480GB SATA 6 Gb/s_CI_Lo_95,480GB SATA 6 Gb/s_CI_Hi_95,4TB PCIe Gen5 x4_Forecast,4TB PCIe Gen5 x4_CI_Lo_80,4TB PCIe Gen5 x4_CI_Hi_80,4TB PCIe Gen5 x4_CI_Lo_95,4TB PCIe Gen5 x4_CI_Hi_95,4TB SATA 6 Gb/s_Forecast,4TB SATA 6 Gb/s_CI_Lo_80,4TB SATA 6 Gb/s_CI_Hi_80,4TB SATA 6 Gb/s_CI_Lo_95,4TB SATA 6 Gb/s_CI_Hi_95,500GB PCIe Gen3 x4_Forecast,500GB PCIe Gen3 x4_CI_Lo_80,500GB PCIe Gen3 x4_CI_Hi_80,500GB PCIe Gen3 x4_CI_Lo_95,500GB PCIe Gen3 x4_CI_Hi_95,500GB SATA 6 Gb/s_Forecast,500GB SATA 6 Gb/s_CI_Lo_80,500GB SATA 6 Gb/s_CI_Hi_80,500GB SATA 6 Gb/s_CI_Lo_95,500GB SATA 6 Gb/s_CI_Hi_95,512GB PCIe Gen3 x4_Forecast,512GB PCIe Gen3 x4_CI_Lo_80,512GB PCIe Gen3 x4_CI_Hi_80,512GB PCIe Gen3 x4_CI_Lo_95,512GB PCIe Gen3 x4_CI_Hi_95,512GB SATA 6 Gb/s_Forecast,512GB SATA 6 Gb/s_CI_Lo_80,512GB SATA 6 Gb/s_CI_Hi_80,512GB SATA 6 Gb/s_CI_Lo_95,512GB SATA 6 Gb/s_CI_Hi_95
2028-04-01,344.0724944811078,289.141134338601,399.00385462361464,259.95884926289426,428.18613969932136,166.07629239218065,27.680238698049266,304.47234608631203,0.0,377.9952496113193,204.87731812602476,37.04440141244996,372.7102348395996,0.0,461.8714718436862,241.17513057609793,126.35624628343106,355.9940148687648,65.35871400295179,416.99154714924407,394.4649396382433,218.51892775091514,570.4109515255715,125.04760893577208,663.8822703407145,90.08113962006573,32.41105475748196,147.7512244826495,1.7738221742343399,178.38845706589711,577.5296818964962,499.5354966826712,655.5238671103211,458.10108578782666,696.9582780051658,115.49284430432277,61.159750300660825,169.82593830798473,32.295294111215426,198.69039449743013,55.90259351275695,16.235127672387904,95.570059353126,0.0,116.64340058082206,59.853022195057605,25.69777359498179,94.00827079513343,7.552797776191518,112.1532466139237,280.29620086345676,81.97987063418068,478.61253109273287,0.0,583.9680815270358,370.0542801165382,99.5917693696673,640.5167908634091,0.0,784.1999996976842,826.1725023377288,607.154385605734,1045.1906190697237,490.80101109186177,1161.543993583596,531.5524388020302,271.3609822613216,791.7438953427388,133.13427097407026,929.9706066299902,149.74606798805704,45.07464900616064,254.41748696995342,0.0,310.02417830408586,2426.008641325817,2016.3988724150204,2835.6184102366133,1798.7936826811597,3053.223599970474,630.7645208441943,183.0021596258975,1078.526882062491,0.0,1316.4006364597112,461.17328665123097,342.76825497399955,579.5783183284624,279.8655818954704,642.4809914069915,770.8061795022163,668.7814638554422,872.8308951489904,614.5808336680934,927.0315253363392,95.6367360586008,29.485942810881767,161.78752930631984,0.0,196.93013821917057,78.27551448307203,6.11446962379739,150.43655934234667,0.0,188.77211442383634
2028-05-01,371.4227127464962,315.3586280689132,427.48679742407916,285.5745830839473,457.2708424090451,165.58893714257295,24.339056323637607,306.8388179615083,0.0,381.8778171465677,204.00591631783806,32.71216298813596,375.29966964754016,0.0,466.29947610394436,241.93193813359574,124.74540506997236,359.1184711972191,62.49005937992246,421.373816887269,396.60190467358143,217.0277582562408,576.1760510909221,121.62899297202858,671.5748163751343,89.48198608293725,30.62270219279793,148.34126997307658,0.0,179.61026453971309,572.9985573251421,493.39607537597715,652.601039274307,451.10725684048333,694.8898578098008,115.46682010648556,60.01333824996716,170.92030196300396,30.55367601369177,200.37996419927936,55.53346055123024,15.04802276031937,96.01889834214111,0.0,117.5267871685625,59.209855831108726,24.35030120273572,94.06941045948173,5.831162806412564,112.58854885580489,278.7192412026026,76.3134842346804,481.12499817052475,0.0,588.6530565597334,367.9550123846302,91.9153682671946,643.9946565020658,0.0,790.6407174394535,814.4899621407568,590.9555327996276,1038.0243914818861,472.2028672121527,1156.777057069361,529.7539866831155,264.1971933679985,795.3107799982324,123.12014691934269,936.3878264468883,146.61347653320718,39.78365688374231,253.44329618267204,0.0,310.1966378714502,2799.717594427105,2381.661374639278,3217.7738142149315,2159.5690078769953,3439.8661809772143,632.2256959272557,175.23014967367476,1089.2212421808367,0.0,1332.0001261280518,484.14643325777405,363.2998038464009,604.9930626691472,299.10003197160887,669.1928345439392,764.660966761277,660.5324273916337,868.7895061309202,605.2141408515108,924.1077926710432,94.9744885766292,27.459617936104806,162.4893592171536,0.0,198.35663424493217,78.07478482251939,4.425726817806876,151.72384282723192,0.0,190.84990489223543
2028-06-01,401.66387285428743,344.48950049774464,458.8382452108302,314.11561518333133,489.21213052524354,164.60866888137372,20.561489163692414,308.65584859905505,0.0,385.1809128240732,202.6386334511353,27.952595294195305,377.3246716080753,0.0,470.1266293789496,242.08688434593742,122.5796005815971,361.59416811027774,59.091356081791304,425.08241261008357,398.27637682869056,215.14596148493303,581.4067921724481,117.85792833356186,678.6948253238193,88.82496727788013,28.80003985549657,148.8498947002637,0.0,180.73813739340494,568.4933023442998,487.3143805864579,649.6722241021416,444.18807840260445,692.7985262859951,115.35090954413955,58.7992323275294,171.9025867607497,28.756153806205262,201.94566528207383,55.08636265195629,13.799155189516036,96.37357011439656,0.0,118.30739907881792,58.12936569851262,22.5794558414671,93.67927555555815,3.693566229911667,112.56516516711358,276.2706117262049,69.85643083761411,482.6847926147957,0.0,592.3423262118595,365.14628887253633,83.63998249653395,646.6525952485388,0.0,796.2028205107899,792.044877985294,564.0835945512449,1020.006161419343,442.97916272690634,1141.1105932436817,527.6187114631545,256.80285724697296,798.434565679336,112.93193469462659,942.3054882316824,143.16377952608974,34.2183125208459,252.10924653133358,0.0,309.9865258778694,3135.381223082685,2709.045858587293,3561.7165875780775,2482.5551961991155,3788.207249966255,631.957284539853,165.9114429454524,1098.0031261342538,0.0,1345.589979481279,508.97948879939406,385.73962449529256,632.2193531034956,320.26844658373864,697.6905310150495,758.5476767881049,652.35698595456,864.7383676216499,595.9431814492391,921.1521721269708,94.24786405734714,25.395935486601857,163.09979262809242,0.0,199.67737968130086,77.49956219713268,2.391965412381481,152.60715898188386,0.0,192.50806977378295
2028-07-01,435.0426014444418,376.77909555959127,493.30610732929233,345.82660805826447,524.2585948306191,163.30742026470318,16.516238179836392,310.09860234957,0.0,388.08141783215547,200.97244960864177,22.958759336913033,378.9861398803705,0.0,473.5559128372264,241.62304076812157,119.83922323069409,363.40685830554906,55.14157016393574,428.1045113723074,399.5979723491699,212.97904515678186,586.216899541558,113.83774008582577,685.358204612514,88.12157669920906,26.953214582304085,149.28993881611405,0.0,181.7856311907198,564.0149913229844,481.2896654362616,646.7403172097073,437.3418360589401,690.6881465870288,115.17427148435428,57.54532266510101,172.80322030360753,26.92994360487272,203.41859936383582,54.57402736950612,12.500326237190087,96.64772850182214,0.0,118.99938222836502,56.683454172541744,20.456342325202833,92.91056601988066,1.210689156304035,112.15621918877946,273.25270667990026,62.906473792172534,483.598939567628,0.0,595.3453757892332,362.0003260339627,75.13151292518484,648.8691391427406,0.0,801.2681961067789,761.3462581974637,529.0424648816131,993.6500515133143,405.6310746825675,1117.06144171236,525.2049557500231,249.23024075991327,801.179670740133,102.61867342141744,947.7912380786288,139.55637518080636,28.535569943030453,250.57718041858226,0.0,309.55698320115073,3398.3922269547415,2963.9354590991234,3832.8489948103597,2733.130301175826,4063.654152733657,629.8251297791303,154.9014268127932,1104.7488327454673,0.0,1357.052049946334,535.8951594828999,410.30765824453243,661.4826607212673,343.58929821164975,728.20102075415,752.4683426170878,644.254790193393,860.6818950407827,586.7663404683051,918.1703447658706,93.50894389788762,23.345432168390488,163.67245562738475,0.0,200.9468212336801,76.56009387663863,0.02174764038898047,153.09844011288828,0.0,193.75943655089588
2028-08-01,443.41695859334993,384.0843083776094,502.7496088090905,352.5638379504972,534.2700792362026,161.89450190312579,12.409678957359631,311.37932484889194,0.0,390.7931370388302,199.22792763083783,17.94765865114428,380.5081966105314,0.0,476.81333950599355,240.64110874602923,116.62253934915101,364.65967814290747,50.73767435705949,430.544543134999,400.74406983347626,210.70065650668278,590.7874831602697,109.74009317682373,691.7480464901288,87.40704674554974,25.116235737286118,149.69785775381337,0.0,182.7898511019534,559.5645260011194,475.32117760871995,643.8078743935188,430.5668987752578,688.5621532269809,114.97916918601693,56.29272025602491,173.66561811600894,25.115544261966647,204.84279411006722,54.02964260748564,11.183882561755098,96.87540265321618,0.0,119.63721267751053,54.99989314548557,18.10800820102733,91.89177808994381,0.0,111.49059196668725,270.0389492641455,55.83283051818509,484.2450680101059,0.0,598.0420685938974,358.92217097146823,66.78927083966494,651.0550711032715,0.0,806.2506742982921,725.9794776077014,489.4128738087543,962.5460814066485,363.7368655405636,1088.222089674839,522.6316186148154,241.59272498458364,803.6705122450471,92.29081274352308,952.9724244861077,136.00549095499377,22.947436795647604,249.06354511433995,0.0,309.1256363864926,3553.6205320335703,3111.1914153926305,3996.04964867451,2876.1509471771315,4231.090116890009,626.206992169616,142.5683659091797,1109.8456184300524,0.0,1366.778638630909,565.1479826142242,437.2559313330733,693.0400338953751,369.3132790899619,760.9826861384865,746.4246883377986,636.2254005152088,856.6239761603883,577.6820288594581,915.167347816139,92.81630705044395,21.3652840450345,164.2673300558534,0.0,202.2256860274772,75.3465216954535,0.0,153.2893584053096,0.0,194.69649040742064
2028-09-01,439.90005390953326,379.51718675954754,500.28292105951897,347.43878858611765,532.3613192329489,160.56001449841943,8.429237058804716,312.6907919380342,0.0,393.51026745282945,197.5862473459928,13.097228923374729,382.07526576861085,0.0,480.08505680562666,239.31511920828007,113.10136046341437,365.52887795314575,46.050301130204474,432.57993728635563,401.9091574255054,208.50188271392912,595.3164321370816,105.75426802340428,698.0640468276065,86.72921849415292,23.335829658489494,150.12260732981633,0.0,183.80034514876252,555.1426581894507,469.4081613188102,640.8771550600911,423.86170985628246,686.4236065226189,114.80897254691006,55.08374476155113,174.534200332269,23.354717500579213,206.2632275932409,53.496641476077706,9.89249051746841,97.10079243468701,0.0,120.2654976314482,53.229333875595586,15.684444520176186,90.77422323101499,0.0,110.71994570108154,266.9757115883849,48.97803975137012,484.9733834253997,0.0,600.7846465888138,356.23314788533514,58.929352510305705,653.5369432603645,0.0,811.4795845533489,691.7872280827031,451.0332796685544,932.5411764968518,323.13274457353793,1060.4417115918682,520.0511474340641,234.03772790285223,806.064566965276,82.09309877689594,958.0091960912323,132.73755046095206,17.678313435187206,247.79678748671694,0.0,308.9220071566545,3568.2813818802765,3118.021053439258,4018.541710321295,2878.8202539549675,4257.7425098055855,621.8399251976193,129.6406586572208,1114.039191738018,0.0,1375.5200520876047,597.0056734797331,466.8498703263426,727.1614766331236,397.70459990110396,796.3067470583622,740.4181689652057,628.2682998388613,852.5680380915502,568.6886818654908,912.1476560649206,92.21763490483877,19.501893838520672,164.93337597115686,0.0,203.56361341263835,74.00263153786659,0.0,153.3250945869837,0.0,195.46515308182717
2028-10-01,436.4059529971956,374.9908253096117,497.8210806847795,342.36403872558276,530.4478672688084,159.42790741568663,4.696415476792282,314.15939935458096,0.0,396.3605044471186,196.14298465335827,8.500079336551295,383.7858899701653,0.0,483.47118341971895,237.8424857300451,109.4710705405021,366.2139009195881,41.27375622105737,434.4112152390328,403.2539903567279,206.54036888170197,599.9676118317539,102.03625747309445,704.4717232403614,86.13744688137933,21.660331870919876,150.61456189183878,0.0,184.8680292411454,550.7500094410912,463.5498594471803,637.950159435002,417.22477976291515,684.2752391192671,114.696673458247,53.95042764820983,175.4429192682842,21.678984561627587,207.7143623548664,53.01636955266767,8.666794495559664,97.36594460977568,0.0,120.92665635886429,51.50931637506817,13.322587545981143,89.69604520415518,0.0,109.98274489460766,264.29913680781965,42.57473908734076,486.02353452829857,0.0,603.814620817303,354.08501267271674,51.69873297508133,656.4712923703521,0.0,817.114003459721,699.048954838613,454.1792561802507,943.9186534969753,324.0922287679957,1074.0056809092303,517.6156417235247,226.71274972867138,808.5185337183781,72.17058835640557,963.0606950906439,129.9460330266933,12.91982895425221,246.9722370991344,0.0,309.1424080126187,3415.14788619055,2957.1902424242894,3873.10552995681,2713.9002441734633,4116.395528207636,617.5837655291316,116.97022680416802,1118.1973042540951,0.0,1384.1482467017322,631.732094662505,499.35124480835236,764.1129445166576,429.02391832333376,834.4402710016763,734.4500052041877,620.3829054185511,848.5171049898244,559.7847586574316,909.1152517509439,91.73619041247726,17.777355178760317,165.6950256461942,0.0,204.98565686410632,72.68782432992919,0.0,153.36632514630412,0.0,196.2267787050033
2028-11-01,432.9351387207334,370.5048161802272,495.3654612612396,337.33870733058325,528.5315701108835,158.5305630829132,1.2413525473820073,315.8197736184444,0.0,399.37966671544535,194.89031290344874,4.14566183054643,385.63496397635106,0.0,486.96805985883043,236.38615231166028,105.89275179261142,366.87955283070914,36.56813276686674,436.20417185645385,404.8676151400313,204.9023085584134,604.8329217216492,98.6707394369289,711.0644908431337,85.66463057350296,20.121705920460386,151.20755522654554,0.0,186.02723394847442,546.3870881230436,457.74551568516745,635.0286605609197,410.65468032754575,682.1194959185414,114.65699610844584,52.90661209333298,176.4073801235587,20.101720585304278,209.21227163158738,52.616944886468424,7.534269337307357,97.6996204356295,0.0,121.64979182112131,49.93462349898818,11.116666306191874,88.75258069178449,0.0,109.37462045045753,262.0870877155738,36.69757562004747,487.4765998111001,0.0,607.2147781118484,352.42701727743105,45.04227862836308,659.811755926499,0.0,823.1098983338163,706.1053625306456,457.1879566204286,955.0227684408626,324.9505847306259,1087.2601403306653,515.4453631015936,219.73383307612835,811.1568931270588,62.637082750100035,968.2536434530871,127.75509925815926,8.79444671178949,246.71575180452902,0.0,309.913598469788,3075.9073917162696,2610.37968727745,3541.435096155089,2363.0680942943277,3788.7466891382114,614.1671455055857,105.27844222504035,1123.055848786131,0.0,1393.4029724039208,669.5768276965514,535.0077163755974,804.1459390175054,463.51787598634064,875.6357794067621,728.5212137654722,612.5685796343038,844.4738478966407,550.9687427521205,906.0736847788239,91.36473263587453,16.18335449319642,166.54611077855265,0.0,206.4862179168504,71.53748651238624,0.0,153.54960661531413,0.0,197.11854541999458
2028-12-01,429.48800550416314,366.058734373706,492.9172766346203,332.3619340856506,526.6140769226756,157.8106549449858,0.0,317.61665265516314,0.0,402.51358893869485,193.73121376668038,0.0,387.52797305360536,0.0,490.48250142478423,235.03382192391166,102.45239441506422,367.61524943275913,32.01851105098902,438.04913279683433,406.7505747162067,203.58562006422665,609.9155293681868,95.65423790536227,717.8469115270511,85.32977545045523,18.738097411252625,151.92145348965784,0.0,187.2982824479842,542.0543042477689,451.99437659091404,632.1142319046237,404.15004002320995,679.9585684723278,114.68411958482224,51.945666686983294,177.4225724826612,18.615863585006366,210.75237558463812,52.30620042152388,6.502156259509164,98.1102445835386,0.0,122.44364304460892,48.541334676520655,9.102250729535932,87.98041862350539,0.0,108.93243197034101,260.2579096484643,31.26193636332175,489.25388293360686,0.0,610.9079937413388,351.03315569613204,38.72994892531602,663.336362466948,0.0,829.247441063944,712.9627416958941,460.06240439064993,965.8630790011383,325.7091001972389,1100.2163831945493,513.6079031718112,213.16468822257337,814.0511181210491,53.55423028079082,973.6615760628317,126.20048307173815,5.336339220422161,247.06462692305413,0.0,311.2737033440658,2544.4300856910045,2071.453465004307,3017.406706377702,1820.1846352644989,3268.67553611751,611.9816823900766,94.95024282534439,1129.0131219548089,0.0,1403.6860742235726,710.7744378099757,574.0520839854642,847.4967916344872,501.41833351619255,920.1305421037588,722.6326338039033,604.8246397185832,840.4406278892235,542.2391428607568,903.0261247470498,91.06830609522048,14.683949517864733,167.45266267257622,0.0,208.03185210429646,70.63202189472001,0.0,153.95641924373376,0.0,198.22250533539733
2029-01-01,426.0648708409567,361.65214151071905,490.47760017119435,327.4328790540303,524.6968626278831,157.1485239921674,0.0,319.4322818282483,0.0,405.64552817866627,192.52043612376406,0.0,389.3219755163852,0.0,493.87279331871514,233.78486567244727,99.14778956953037,368.4219417753642,27.62184288985577,439.94788845503876,408.8227786831449,202.50779192454377,615.1377654417461,92.90295520903692,724.7426021572529,85.13599295915958,17.511824231705205,152.76016168661397,0.0,188.68550132307408,537.7519823697597,446.2956934943816,629.2082712451378,397.70954002933706,677.7944247101824,114.75545046575314,51.044250367067164,178.46665056443913,17.197675314640236,212.31322561686605,52.07043523992745,5.556208507446321,98.58466197240858,0.0,123.29534492403917,47.30805376662181,7.257474688001132,87.35863284524248,0.0,108.63550298075972,258.6138384815454,26.067328297109356,491.16034866598136,0.0,614.700682201463,349.58031920863743,32.43491349650316,666.7257249207717,0.0,835.209221705343,719.6268728394704,462.8053662378213,976.4483794411194,326.36894085569526,1112.8848048232455,512.1130539510007,207.01152686851253,817.2145810334888,44.926340605940766,979.2997672960605,125.23154693023461,2.4934286312925735,247.96966522917666,0.0,313.17429057548964,1829.6636634195384,1349.35363455033,2309.973692288747,1094.1889317135633,2565.1383951255134,610.981148081683,85.93323915317046,1136.0290570101956,0.0,1414.9607586284678,755.5538469065216,616.711640251202,894.3960535618412,542.9517179655634,968.1559758474798,716.7849499757681,597.1503664354848,836.4195335160514,533.5944939297092,899.975406021827,90.79489133664259,13.226210543161912,168.36357213012326,0.0,209.5719338016599,69.98222917703637,0.0,154.59855469035318,0.0,199.55097761930276
2029-02-01,422.66598532362565,357.2845891669217,488.0473814803296,322.5507224586727,522.7812481885786,156.40647274567334,0.0,321.1307247872421,0.0,408.64048368432555,191.11971683635988,0.0,390.88084394695784,0.0,497.00394272446306,232.56113047811903,95.89932307458179,369.22293788165626,23.29773789145264,441.8245230647854,410.9537960977915,201.53615423430753,620.3714379612754,90.28303199433168,731.6245602012514,85.07162900584672,16.430498420157647,153.7127595915358,0.0,190.1783602151831,533.4803728069717,440.6487242157973,626.312021398146,391.3319109017359,675.6288347122074,114.84022072653433,50.170903705127245,179.5095377479414,15.815329037504725,213.86511241556394,51.87910438159173,4.665376341481078,99.09283242170238,0.0,124.17512544301117,46.17308561902354,5.520208396268572,86.8259628417785,0.0,108.42280386636708,256.9155728033709,20.87192637943022,492.95921922731156,0.0,618.3574063900301,347.7543813416282,25.839604157831445,669.6691585254249,0.0,840.6863839043169,726.1030879580894,465.4193870921253,986.7867888240535,326.9311710070819,1125.2750049090969,510.92396100016106,201.2341835661964,820.6137384341257,36.71148930440273,985.1364326959194,124.73296782894629,0.14905996674050925,249.31687569115206,0.0,315.5020767429489,1578.7935478271415,1091.2604064424033,2066.32668921188,832.2584250817611,2325.3286705725222,610.7084206384518,77.76461136581554,1143.652229911088,0.0,1426.778628587176,780.7608168714808,639.8306403210979,921.6909934218636,564.961484028707,996.5601497142545,710.9787125477852,589.5450117588064,832.4124133367641,525.0333582146613,896.9240668809091,90.4907855072812,11.755592928960994,169.2259780856014,0.0,211.054049142834,69.53415306464578,0.0,155.42297592987575,0.0,201.05141307702917
2029-03-01,419.29154139029345,352.95562180648676,485.62746097410013,317.71466452758943,520.8684182529975,155.476999296737,0.0,322.6061121523637,0.0,411.3934533569154,189.4510807479765,0.0,392.1285829569971,0.0,499.8010060055393,231.24306227924444,92.58608645739704,369.9000381010918,18.924568052040627,443.56155650644826,413.00697829306563,200.53198285566577,625.4819737304655,87.65464152954712,738.3593150565841,85.11067548742284,15.467431593388,154.75391938145768,0.0,191.75189270016367,529.2396614096298,435.0527345808284,623.4265882384311,385.0159297030277,673.4633931162318,114.91038761060956,49.2969430278436,180.52383219337554,14.439800593249174,215.38097462796995,51.69398086388726,3.790964858938267,99.59699686883626,0.0,125.0454741214654,45.06208391403072,3.815702637075887,86.30846519098556,0.0,108.22060524436782,254.96601254409302,15.47629118791329,494.4557339002728,0.0,621.6846483707432,345.3539771917846,18.739465612349875,671.9684887712194,0.0,845.482448047794,732.3963242481444,467.9068205977916,996.8858278984973,327.3967717835416,1137.3958767127472,509.9806411776515,195.76960593838612,824.1916764169168,28.84499346752642,991.1162888877766,124.55954807684063,0.0,250.96229532891607,0.0,318.11375480658114,1593.2303124032594,1098.579522386097,2087.8811024204215,835.7962901894798,2350.664334617039,610.4395456895083,69.71512325803315,1151.1639681209836,0.0,1438.4238175377047,774.8255996681964,631.8379394449252,917.8132598914677,555.8757449513123,993.7754543850806,705.2143549347317,582.007805613044,828.4209042564194,516.5543262858973,893.874383583566,90.11635467846732,10.231682427468883,170.00102692946575,0.0,212.43975906280866,69.19126111341176,0.0,156.33400173461388,0.0,202.62858268962754
2029-04-01,415.9416809547639,348.66477934166437,483.21858256786345,312.9239253597052,518.9594365498226,154.32120819261564,0.0,323.82106517533805,0.0,413.86786419740935,187.53279648599462,0.0,393.0853004816371,0.0,502.2850682293222,229.71838575598093,89.09454607963289,370.342225432329,14.388131251573014,445.0486402603889,414.88450234791,199.39552664710124,630.3734780487187,84.91700830604663,744.8519963897734,85.22312084530263,14.591980177135454,155.8542615134698,0.0,193.37705499343363,525.0299780677116,429.5069997287137,620.5529564067094,378.760417486121,671.2995386493021,114.95071844694249,48.406540219120416,181.49489667476456,13.054945535589937,216.84649135829505,51.48015763507185,2.8976322859788084,100.0626829841649,0.0,125.87214957587057,43.91801223952419,2.086546685476584,85.7494777935718,0.0,107.97244386915958,252.67947327620382,9.79256491469721,495.56638163771044,0.0,624.6000517047609,342.36276610249377,11.115193161571085,673.6103390434164,0.0,849.5856121682816,738.5111709958213,470.2698557864662,1006.7524862051764,327.76665708149636,1149.2556849101463,509.2286229171008,190.5604709389604,827.8967748952412,21.26801520057336,997.1892306336282,124.57443991410925,0.0,252.77022349346709,0.0,320.8742335200009,1607.2642366435703,1105.5967728981782,2108.9317003889623,839.0859327834387,2375.442540503702,609.4031462955587,61.00849079126158,1157.7978017998557,0.0,1449.1324625365137,768.9288353893577,623.9128800957099,913.9447906830055,546.8731538459595,990.9845169327559,699.4922089943342,574.5379617507624,824.446456237906,508.15601790261485,890.8284000860535,89.65776906849817,8.639924299868909,170.67561383712743,0.0,213.7163438704617,68.8472309635164,0.0,157.22610056917142,0.0,204.17737504717564
2029-05-01,412.61650206086404,344.4115993464104,480.82140477531766,308.1777447793569,517.0552593423712,152.9865820177446,0.0,324.8244785086464,0.0,416.113361019438,185.48750070752521,0.0,393.87534559313673,0.0,504.58138818861784,227.92727219691452,85.36370172192218,370.4908426719069,9.626804907082516,446.2277394867465,416.56033969043057,198.0989618428934,635.0217175379678,82.04135486138932,751.0793245194718,85.38359426088118,13.778184939456168,156.9890035823062,0.0,195.02937728431323,520.851404122094,424.01080521826987,617.6920030259181,372.56423705061326,669.1385711935748,114.96520190028664,47.503129578006195,182.4272742225671,11.663903656794716,218.26650014377856,51.21582011841514,1.9631593149607056,100.46848092186957,0.0,126.63395697370473,42.72483475368398,0.31635621041375117,85.13331329695421,0.0,107.66281752306652,250.11692939780175,3.8796985175767986,496.3541602780267,0.0,627.1676891831462,338.9698599746298,3.1531391517513043,674.7865807975083,0.0,853.1892137346624,786.6219101361932,514.68053993063,1058.5632803417564,370.21168700892457,1203.0321332634617,508.64418801276156,185.58040560409313,831.70797042143,13.95277119948804,1003.335604826035,124.68054798970968,0.0,254.64463280616596,0.0,323.68805286490834,1620.9050648319121,1112.3177229752102,2129.4924066886138,842.1306976138375,2399.6794320499866,607.0125772521767,51.05350019928687,1162.9716543050665,0.0,1458.3249139894142,763.071049993646,616.0547801343789,910.0873198529132,537.9523867716433,988.1897132156488,693.8125183659741,567.1346828435044,820.4903538884439,499.8370827221924,887.7879540097558,89.1314822896195,6.996097215596876,171.26686736364212,0.0,214.90129068421663,68.41996143409041,0.0,158.01790751865548,0.0,205.6168163760807
